INCIDENCE,DESC_INCIDENCIA,DETECTION_DATE,FY,RESOLUTION_DATE,CAUSE_SUBTYPE,CAUSE_TYPE,CAUSE,CURRENT_STATUS,REGION,COUNTY,INCIDENCE_TYPE,SR_DURATION,MAX_DEMAND,AFFECTED_CUSTOMERS,INSTALATION,INSTALATION_1,PARENT,INSTALATION_TYPE,FBBU_NAME,MONTH_YEAR,DURATION_HRS,LOSS_GWHRS,LOSS_MILLION_KSH,NUMERATOR_SAIFI,NUMERATOR_SAIDI,hour,month,dow,outage_class,date,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration,heavy_rain_day,high_wind_day,is_public_holiday,is_long_weekend,days_to_next_holiday,days_since_holiday,day_of_week,day_of_year,year,is_weekend,month_sin,month_cos,dow_sin,dow_cos,hour_sin,hour_cos,season_long_dry,season_long_rains,season_short_dry,season_short_rains,max_demand_kva,affected_customers,feeder_id,total_length_km,n_secondary_subs,n_switches,avg_segment_m,bbox_area_km2,events_last_7d,events_last_30d,days_since_last,feeder_event_share,storm_index,rain_season_interaction,demand_load_factor
3175341,Transient fault,2025-06-01 14:19:00,2024,2025-06-01 14:21:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,2811.7,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,06-2025,0.0333333333333333,9.37233333333333e-05,0.00131212666666667,5774,192.466666666667,14,6,6,1,2025-06-01,1.3000001,3.604511,9.0,3.6935558,0,0,1,1,1,31,6,152,2025,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,5,0.0,0.16170212765957448,11.700000900000001,0.0,14890.0
3176291,MAGADI  EX LANGATA,2025-06-07 09:26:58,2024,2025-06-07 12:03:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,156,2812.0,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,06-2025,2.6,0.0073112,0.1023568,5774,15012.4,9,6,5,1,2025-06-07,3.6999998,3.9714608,9.5,3.6293912,0,0,0,0,125,5,5,158,2025,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,4,5.0,0.16170212765957448,35.1499981,0.0,11912.0
3177299,Incidence no: 3177299 has automatically been generated from shutdown  no: 85454,2025-06-12 09:00:00,2024,2025-06-12 17:04:00,Planned Outage,CONTROLLED INTERRUPTION,PLANNED OUTAGE MAINTENANCE,Resolved,Nairobi,Nairobi West County,Programmed,484,2811.7,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,06-2025,8.06666666666667,0.0226810466666667,0.317534653333333,5774,46576.9333333333,9,6,3,2,2025-06-12,2.3999999,2.9347062,7.6,3.1496098,0,0,0,0,120,10,3,163,2025,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,5,4.0,0.16170212765957448,18.23999924,0.0,14890.0
3181469,MAGADI  EX LANGATA,2025-07-03 09:05:38,2025,2025-07-03 09:07:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,1,2812.0,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2025,0.0166666666666667,4.68666666666667e-05,0.000656133333333333,5774,96.2333333333333,9,7,3,1,2025-07-03,0.5,3.3109667,8.4,2.5785918,0,0,0,0,99,31,3,184,2025,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,2,21.0,0.16170212765957448,4.2,0.0,5956.0
3181470,Incidence no: 3181470 has automatically been generated from shutdown  no: 85882,2025-07-03 09:17:00,2025,2025-07-03 18:26:00,Planned Outage,CONTROLLED INTERRUPTION,PLANNED OUTAGE,Resolved,Nairobi,Nairobi West County,Programmed,549,2811.7,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2025,9.15,0.025727055,0.36017877,5774,52832.1,9,7,3,2,2025-07-03,0.5,3.3109667,8.4,2.5785918,0,0,0,0,99,31,3,184,2025,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,3,0.0,0.16170212765957448,4.2,0.0,8934.0
3181731,MAGADI  EX LANGATA,2025-07-04 16:16:19,2025,2025-07-04 16:17:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,1,2811.7,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2025,0.0166666666666667,4.68616666666667e-05,0.000656063333333333,5774,96.2333333333333,16,7,4,1,2025-07-04,0.5,3.7716045,7.2,3.061558,0,0,0,0,98,32,4,185,2025,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,4,1.0,0.16170212765957448,3.6,0.0,11912.0
3182707,Transient fault,2025-07-10 14:25:00,2025,2025-07-10 14:27:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,2811.7,5774,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2025,0.0333333333333333,9.37233333333333e-05,0.00131212666666667,5774,192.466666666667,14,7,3,1,2025-07-10,0.0,2.7115495,7.3,3.0271068,0,0,0,0,92,38,3,191,2025,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,4,5.0,0.16170212765957448,0.0,0.0,11912.0
3183319,controlled,2025-07-14 12:44:00,2025,2025-07-14 12:46:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,1,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2025,0.0166666666666667,4.68616666666667e-05,0.000656063333333333,6310,105.166666666667,12,7,0,2,2025-07-14,1.2,2.740894,7.2,3.4661767,0,0,0,0,88,42,0,195,2025,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,4,3.0,0.16170212765957448,8.64,0.0,11912.0
3188452,controlled,2025-08-10 10:22:00,2025,2025-08-10 10:52:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,30,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2025,0.5,0.00140585,0.0196819,6310,3155.0,10,8,6,2,2025-08-10,0.70000005,2.9025853,7.2,3.221755,0,0,0,0,61,69,6,222,2025,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,1,26.0,0.16170212765957448,5.04000036,0.0,2978.0
3188524,controlled,2025-08-10 14:58:00,2025,2025-08-10 15:39:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED SYSTEM OPERATION,Resolved,Nairobi,Nairobi West County,Non Programmed,41,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,08-2025,0.683333333333333,0.00192132833333333,0.0268985966666667,6310,4311.83333333333,14,8,6,2,2025-08-10,0.70000005,2.9025853,7.2,3.221755,0,0,0,0,61,69,6,222,2025,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,2,0.0,0.16170212765957448,5.04000036,0.0,5956.0
3193031,TRANSIENT FAULT,2025-09-01 10:23:00,2025,2025-09-01 10:26:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,09-2025,0.05,0.000140585,0.00196819,6310,315.5,10,9,0,1,2025-09-01,0.1,3.0700164,8.2,4.217561,0,0,0,0,39,91,0,244,2025,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,-0.8660254037844387,1,0,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,2,21.0,0.16170212765957448,0.82,0.0,5956.0
3201370,Planned outage S/N 87901,2025-10-08 09:30:00,2025,2025-10-08 16:32:00,Planned Outage,CONTROLLED INTERRUPTION,PLANNED OUTAGE MAINTENANCE,Resolved,Nairobi,Nairobi West County,Non Programmed,422,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2025,7.03333333333333,0.0197756233333333,0.276858726666667,6310,44380.3333333333,9,10,2,2,2025-10-08,4.9999995,4.682414,10.9,4.5499816,0,1,0,0,2,128,2,281,2025,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,0,36.0,0.16170212765957448,54.499994550000004,0.0,0.0
3206215,controlled,2025-10-29 10:35:00,2025,2025-10-29 10:41:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,6,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,10-2025,0.1,0.00028117,0.00393638,6310,631.0,10,10,2,2,2025-10-29,11.900001,4.527693,9.9,2.9129965,1,0,0,0,44,9,2,302,2025,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,1,21.0,0.16170212765957448,117.8100099,0.0,2978.0
3207184,CONTROLLED,2025-11-01 13:45:00,2025,2025-11-01 14:39:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED  FOR CLEARANCE,Resolved,Nairobi,Nairobi West County,Non Programmed,54,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2025,0.9,0.00253053,0.03542742,6310,5679.0,13,11,5,2,2025-11-01,4.0,3.7513332,9.1,2.26251,0,0,0,0,41,12,5,305,2025,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,2,3.0,0.16170212765957448,36.4,0.0,5956.0
3209860,Transient fault,2025-11-12 09:03:00,2025,2025-11-12 09:05:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2025,0.0333333333333333,9.37233333333333e-05,0.00131212666666667,6310,210.333333333333,9,11,2,1,2025-11-12,2.9,4.973178,12.2,4.328865,0,1,0,0,30,23,2,316,2025,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,2,10.0,0.16170212765957448,35.379999999999995,0.0,5956.0
3209995,Sustained fault,2025-11-12 22:06:00,2025,2025-11-13 00:33:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,147,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2025,2.45,0.006888665,0.09644131,6310,15459.5,22,11,2,1,2025-11-12,2.9,4.973178,12.2,4.328865,0,1,0,0,30,23,2,316,2025,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,3,0.0,0.16170212765957448,35.379999999999995,0.0,8934.0
3211979,Bird shorting HT line beyond AY5198,2025-11-21 08:52:00,2025,2025-11-21 10:30:00,Bird Shorting line,TREE/ OBJECT CONTACT,BIRD SHORTING MV LINE,Resolved,Nairobi,Nairobi West County,Non Programmed,98,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2025,1.63333333333333,0.00459244333333333,0.0642942066666667,6310,10306.3333333333,8,11,4,3,2025-11-21,0.4,6.8410525,15.7,5.701117,0,1,0,0,21,32,4,325,2025,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,4,8.0,0.16170212765957448,6.28,0.0,11912.0
3213507,Incidence no: 3213507 has automatically been generated from shutdown  no: 88924,2025-11-27 09:09:00,2025,2025-11-27 17:46:00,Planned Outage,CONTROLLED INTERRUPTION,PLANNED OUTAGE MAINTENANCE,Resolved,Nairobi,Nairobi West County,Programmed,517,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2025,8.61666666666667,0.0242274816666667,0.339184743333333,6310,54371.1666666667,9,11,3,2,2025-11-27,5.2999997,6.2116823,13.1,4.0741014,0,1,0,0,15,38,3,331,2025,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,5,6.0,0.16170212765957448,69.42999607,0.0,14890.0
3215958,Magadi ex Langata controlled to cut trees,2025-12-09 12:39:00,2025,2025-12-09 14:23:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED  FOR CLEARANCE,Resolved,Nairobi,Nairobi West County,Non Programmed,104,2849.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2025,1.73333333333333,0.00493948,0.06915272,6310,10937.3333333333,12,12,1,2,2025-12-09,0.1,4.810665,11.6,4.799011,0,1,0,0,3,50,1,343,2025,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,4,12.0,0.16170212765957448,1.16,0.0,11912.0
3219589,Transient fault,2025-12-21 08:17:00,2025,2025-12-21 09:52:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,95,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2025,1.58333333333333,0.00445185833333333,0.0623260166666667,6310,9990.83333333333,8,12,6,1,2025-12-21,3.9999998,5.531953,12.3,2.9556932,0,1,0,0,4,9,6,355,2025,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,1,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,3,11.0,0.16170212765957448,49.19999754,0.0,8934.0
3227335,To link spur to Muiri close s/s 16080,2026-01-07 15:28:00,2025,2026-01-07 15:50:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,22,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,01-2026,0.366666666666667,0.00103095666666667,0.0144333933333333,6310,2313.66666666667,15,1,2,2,2026-01-07,0.0,4.7087684,11.2,5.785488,0,1,0,0,72,6,2,7,2026,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0,0,1,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,2,17.0,0.16170212765957448,0.0,0.0,5956.0
3244324,Transient fault,2026-02-16 06:40:00,2025,2026-02-16 07:02:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,22,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2026,0.366666666666667,0.00103095666666667,0.0144333933333333,6310,2313.66666666667,6,2,0,1,2026-02-16,0.2,3.6496572,9.7,5.232174,0,0,0,0,32,46,0,47,2026,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,0,0,1,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,0,39.0,0.16170212765957448,1.94,0.0,0.0
3245221,A Trip on Magadi ex Langat awaiting operator scada offline (Vacant shift)C,2026-02-17 18:21:00,2025,2026-02-17 21:01:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,160,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2026,2.66666666666667,0.00749786666666667,0.104970133333333,6310,16826.6666666667,18,2,1,1,2026-02-17,8.5,3.8078866,9.4,4.300304,0,0,0,0,31,47,1,48,2026,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,1,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,1,1.0,0.16170212765957448,79.9,0.0,2978.0
3245675,Controlled,2026-02-18 16:40:00,2025,2026-02-18 16:50:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED  FOR CLEARANCE,Resolved,Nairobi,Nairobi West County,Non Programmed,10,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2026,0.166666666666667,0.000468616666666667,0.00656063333333333,6310,1051.66666666667,16,2,2,2,2026-02-18,1.1,5.771698,12.2,4.45463,0,1,0,0,30,48,2,49,2026,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0,0,1,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,2,0.0,0.16170212765957448,13.42,0.0,5956.0
3249081,"A trip on Magadi ex Langat awaiting operator, SCADA offline Station unmanned, Lu",2026-02-23 16:26:00,2025,2026-02-23 18:24:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,118,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2026,1.96666666666667,0.00552967666666667,0.0774154733333333,6310,12409.6666666667,16,2,0,1,2026-02-23,9.999998,4.527693,8.6,1.8661115,0,0,0,0,25,53,0,54,2026,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,1,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,3,4.0,0.16170212765957448,85.9999828,0.0,8934.0
3257957,O/C,2026-03-07 05:31:00,2025,2026-03-08 16:05:00,MV Conductor,CONDUCTORS,CONDUCTOR OFF PIN INSULATOR,Resolved,Nairobi,Nairobi West County,Non Programmed,2074,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2026,34.5666666666667,0.0971910966666667,1.36067535333333,6310,218115.666666667,5,3,5,3,2026-03-07,16.5,3.427098,8.0,3.4651177,1,0,0,0,13,65,5,66,2026,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,4,11.0,0.16170212765957448,132.0,16.5,11912.0
3259000,Controlled,2026-03-08 18:00:00,2025,2026-03-09 18:16:00,MV Conductor,CONDUCTORS,BROKEN MV JUMPER,Resolved,Nairobi,Nairobi West County,Non Programmed,15,2811.7,6310,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2026,0.25,0.000702925,0.00984095,6310,1577.5,18,3,6,3,2026-03-08,2.5,4.5235496,9.3,4.7788906,0,0,0,0,12,66,6,67,2026,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,5,1.0,0.16170212765957448,23.25,2.5,14890.0
3262288,Contolled,2026-03-12 13:24:00,2025,2026-03-12 14:50:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,86,2811.7,6841,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2026,1.43333333333333,0.00403010333333333,0.0564214466666667,6841,9805.43333333333,13,3,3,2,2026-03-12,0.2,3.5672119,8.3,4.6891513,0,0,0,0,8,70,3,71,2026,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,2,6,3.0,0.16170212765957448,1.6600000000000001,0.2,17868.0
3288527,"Magadi ex Langata sustsined byd AY 5198, Siriba informed.",2026-03-23 12:13:00,2025,2026-03-23 12:51:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,UNESTABLISHED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,38,2811.7,6841,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2026,0.633333333333333,0.00178074333333333,0.0249304066666667,6841,4332.63333333333,12,3,0,1,2026-03-23,6.2999997,4.583939,11.4,3.0415075,0,1,0,1,11,3,0,82,2026,0,1.0,6.123233995736766e-17,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,4,10.0,0.16170212765957448,71.81999658,6.2999997,11912.0
3298907,"Magadi ex Langata sustained, Lunani informed.",2026-03-30 18:31:00,2025,2026-03-31 15:35:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,1264,2811.7,6841,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2026,21.0666666666667,0.0592331466666667,0.829264053333333,6841,144117.066666667,18,3,0,1,2026-03-30,1.1,4.452527,10.5,4.4457736,0,1,0,0,4,10,0,89,2026,0,1.0,6.123233995736766e-17,0.0,1.0,-1.0,-1.8369701987210297e-16,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,4,7.0,0.16170212765957448,11.55,1.1,11912.0
3340208,Transient fault,2026-04-11 11:33:00,2025,2026-04-11 11:40:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,7,2811.7,6841,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2026,0.116666666666667,0.000328031666666667,0.00459244333333333,6841,798.116666666667,11,4,5,1,2026-04-11,0.6,4.25,10.4,4.7006702,0,1,0,0,20,5,5,101,2026,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,3,11.0,0.16170212765957448,6.24,0.6,8934.0
3351254,Sustained fault Magadi ex Langata Broken jumper at cable take off George salat i,2026-04-19 10:43:00,2025,2026-04-19 11:54:00,MV Conductor,CONDUCTORS,BROKEN MV JUMPER,Resolved,Nairobi,Nairobi West County,Non Programmed,71,2811.7,6752,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2026,1.18333333333333,0.00332717833333333,0.0465804966666667,6752,7989.86666666667,10,4,6,3,2026-04-19,6.1000004,5.3851647,12.8,3.3388343,0,1,0,0,12,13,6,109,2026,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,0,3,7.0,0.16170212765957448,78.08000512000001,6.1000004,8934.0
3355204,A trip on Magadi feeder,2026-04-22 08:06:00,2025,2026-04-22 08:56:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,50,2811.7,6752,208001430,MAGADI  EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2026,0.833333333333333,0.00234308333333333,0.0328031666666667,6752,5626.66666666667,8,4,2,1,2026-04-22,2.1000001,4.171631,10.5,3.798315,0,1,0,0,9,16,2,112,2026,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,2978.0,6841,3,1.0405,11,4,69.37,9.2379,1,4,2.0,0.16170212765957448,22.05000105,2.1000001,11912.0
