segment_id,feeder_name,lon_start,lat_start,lon_end,lat_end,length_m,polyline_idx
SEG_00888,KUWINDA EX LANGATA,36.7775538,-1.3237871,36.7777225,-1.3237123,20.53,31
SEG_00889,KUWINDA EX LANGATA,36.7777225,-1.3237123,36.7775145,-1.3232872,52.42,31
SEG_00890,KUWINDA EX LANGATA,36.7775145,-1.3232872,36.7773848,-1.3230233,32.57,31
SEG_00891,KUWINDA EX LANGATA,36.7773848,-1.3230233,36.7772231,-1.3226917,40.86,31
SEG_00892,KUWINDA EX LANGATA,36.7772231,-1.3226917,36.7770696,-1.322379,38.58,31
SEG_00893,KUWINDA EX LANGATA,36.7770696,-1.322379,36.7769465,-1.3221266,31.11,31
SEG_00894,KUWINDA EX LANGATA,36.7769465,-1.3221266,36.7766417,-1.3215046,76.71,31
SEG_00895,KUWINDA EX LANGATA,36.7766417,-1.3215046,36.7763502,-1.3209092,73.42,31
SEG_00896,KUWINDA EX LANGATA,36.7763502,-1.3209092,36.7763246,-1.3206637,27.31,32
SEG_00897,KUWINDA EX LANGATA,36.7763246,-1.3206637,36.7771794,-1.3180499,304.38,32
SEG_00898,NDALATI EX LANGATA,36.7795506,-1.3234052,36.7795506,-1.3234052,0.0,149
SEG_00899,NDALATI EX LANGATA,36.7795506,-1.3234052,36.7798452,-1.3228138,73.17,149
SEG_00900,NDALATI EX LANGATA,36.7798452,-1.3228138,36.7801081,-1.3222999,63.94,150
SEG_00901,NDALATI EX LANGATA,36.7801081,-1.3222999,36.7803802,-1.3217624,66.73,150
SEG_00902,NDALATI EX LANGATA,36.7803802,-1.3217624,36.7805966,-1.3213514,51.46,150
SEG_00903,NDALATI EX LANGATA,36.7805966,-1.3213514,36.7808516,-1.3208717,60.18,150
SEG_00904,NDALATI EX LANGATA,36.7833084,-1.3225564,36.7835722,-1.3226436,30.91,904
SEG_00905,NDALATI EX LANGATA,36.782966,-1.3223806,36.7833084,-1.3225564,42.79,905
SEG_00906,NDALATI EX LANGATA,36.7774962,-1.3086339,36.7779661,-1.3083605,60.43,453
SEG_00907,NDALATI EX LANGATA,36.7779661,-1.3083605,36.7782107,-1.3081123,38.67,453
SEG_00908,SOWETO EX LANGATA,36.7356564,-1.3360291,36.7355645,-1.3360641,10.94,908
SEG_00909,KUWINDA EX LANGATA,36.7795506,-1.3234052,36.7797028,-1.3236813,34.93,454
SEG_00910,KUWINDA EX LANGATA,36.7797028,-1.3236813,36.7798825,-1.3240124,41.73,455
SEG_00911,SOWETO EX LANGATA,36.7498996,-1.3562359,36.7499428,-1.3567296,54.82,911
SEG_00912,SOWETO EX LANGATA,36.7555541,-1.3354949,36.7555171,-1.3357255,25.84,228
SEG_00913,SOWETO EX LANGATA,36.7555171,-1.3357255,36.7554132,-1.3362796,62.37,228
SEG_00914,SOWETO EX LANGATA,36.7554132,-1.3362796,36.7553471,-1.3367035,47.47,228
SEG_00915,SOWETO EX LANGATA,36.7553471,-1.3367035,36.7552927,-1.337192,54.37,228
SEG_00916,NDALATI EX LANGATA,36.7837957,-1.312112,36.784039,-1.3121858,28.29,152
SEG_00917,NDALATI EX LANGATA,36.784039,-1.3121858,36.7843225,-1.312228,31.9,152
SEG_00918,NDALATI EX LANGATA,36.7843225,-1.312228,36.7846466,-1.3122451,36.14,153
SEG_00919,NDALATI EX LANGATA,36.7846466,-1.3122451,36.7848645,-1.3122233,24.37,153
SEG_00920,NDALATI EX LANGATA,36.7848645,-1.3122233,36.7852606,-1.3121922,44.23,153
SEG_00921,NDALATI EX LANGATA,36.7852606,-1.3121922,36.7853939,-1.3122982,18.92,153
SEG_00922,SOWETO EX LANGATA,36.7542051,-1.3383209,36.7541877,-1.338486,18.36,922
SEG_00923,SOWETO EX LANGATA,36.745406,-1.3718297,36.7456891,-1.3717975,31.72,923
SEG_00924,SOWETO EX LANGATA,36.7468401,-1.3500165,36.7466179,-1.3503346,43.01,154
SEG_00925,SOWETO EX LANGATA,36.7466179,-1.3503346,36.7463838,-1.3506498,43.53,154
SEG_00926,SOWETO EX LANGATA,36.7463838,-1.3506498,36.7461947,-1.350894,34.25,154
SEG_00927,SOWETO EX LANGATA,36.7461947,-1.350894,36.746031,-1.3511112,30.15,154
SEG_00928,SOWETO EX LANGATA,36.746031,-1.3511112,36.7455849,-1.3521307,123.22,154
SEG_00929,SOWETO EX LANGATA,36.7455849,-1.3521307,36.7458405,-1.3542093,231.69,154
SEG_00930,SOWETO EX LANGATA,36.7496242,-1.363649,36.7496242,-1.363649,0.0,132
SEG_00931,SOWETO EX LANGATA,36.7496242,-1.363649,36.7496932,-1.3643574,78.73,133
SEG_00932,SOWETO EX LANGATA,36.7496932,-1.3643574,36.7497594,-1.3650056,72.09,133
SEG_00933,SOWETO EX LANGATA,36.7497594,-1.3650056,36.7497914,-1.3653182,34.76,133
SEG_00934,SOWETO EX LANGATA,36.7497914,-1.3653182,36.7498041,-1.3654424,13.81,133
SEG_00935,SOWETO EX LANGATA,36.7498041,-1.3654424,36.7498332,-1.3657261,31.55,133
SEG_00936,SOWETO EX LANGATA,36.7498332,-1.3657261,36.7499006,-1.3663414,68.48,133
SEG_00937,NDALATI EX LANGATA,36.7876828,-1.3140633,36.7876766,-1.3141107,5.29,937
SEG_00938,SOWETO EX LANGATA,36.7493992,-1.3612403,36.7497801,-1.3611785,42.96,156
SEG_00939,SOWETO EX LANGATA,36.7497801,-1.3611785,36.7502525,-1.3611094,53.14,156
SEG_00940,SOWETO EX LANGATA,36.7502525,-1.3611094,36.7507133,-1.3610403,51.87,156
SEG_00941,SOWETO EX LANGATA,36.7507133,-1.3610403,36.7510877,-1.3609827,42.17,156
SEG_00942,SOWETO EX LANGATA,36.7510877,-1.3609827,36.7515486,-1.360902,52.08,157
SEG_00943,SOWETO EX LANGATA,36.7515486,-1.360902,36.7519504,-1.3608026,46.07,157
SEG_00944,SOWETO EX LANGATA,36.7418105,-1.3516959,36.7413605,-1.3517663,50.71,236
SEG_00945,SOWETO EX LANGATA,36.7413605,-1.3517663,36.7409026,-1.351817,51.28,236
SEG_00946,SOWETO EX LANGATA,36.7409026,-1.351817,36.7402683,-1.3519201,71.54,236
SEG_00947,SOWETO EX LANGATA,36.7402683,-1.3519201,36.7404244,-1.353547,180.8,236
SEG_00948,SOWETO EX LANGATA,36.7425764,-1.3486844,36.7425764,-1.3486844,0.0,135
SEG_00949,SOWETO EX LANGATA,36.7425764,-1.3486844,36.7427561,-1.3479981,78.5,135
SEG_00950,SOWETO EX LANGATA,36.7427561,-1.3479981,36.7428822,-1.3474095,66.6,135
SEG_00951,SOWETO EX LANGATA,36.7428822,-1.3474095,36.7430719,-1.3467688,73.96,135
SEG_00952,SOWETO EX LANGATA,36.7430719,-1.3467688,36.7432343,-1.3462175,63.6,136
SEG_00953,SOWETO EX LANGATA,36.7432343,-1.3462175,36.7434236,-1.3455655,75.14,136
SEG_00954,SOWETO EX LANGATA,36.7434236,-1.3455655,36.7435317,-1.344934,70.89,136
SEG_00955,KUWINDA EX LANGATA,36.7806972,-1.329122,36.7800801,-1.3285968,89.98,477
SEG_00956,KUWINDA EX LANGATA,36.7800801,-1.3285968,36.7796399,-1.3276376,116.87,478
SEG_00957,SOWETO EX LANGATA,36.7496197,-1.3521398,36.7499677,-1.3523122,43.18,957
SEG_00958,NDALATI EX LANGATA,36.7808516,-1.3208717,36.7809705,-1.3206487,27.99,958
SEG_00959,NDALATI EX LANGATA,36.7825287,-1.3186429,36.7822217,-1.3183103,50.21,959
SEG_00960,NDALATI EX LANGATA,36.7751347,-1.3137076,36.7750711,-1.313711,7.09,960
SEG_00961,NDALATI EX LANGATA,36.7836124,-1.3226567,36.7836124,-1.3226567,0.0,480
SEG_00962,NDALATI EX LANGATA,36.7836124,-1.3226567,36.7838033,-1.3227202,22.39,481
SEG_00963,NDALATI EX LANGATA,36.781633,-1.3176768,36.7815703,-1.3168947,86.79,96
SEG_00964,NDALATI EX LANGATA,36.7815703,-1.3168947,36.7811362,-1.3169194,48.4,96
SEG_00965,NDALATI EX LANGATA,36.7811362,-1.3169194,36.7807311,-1.316941,45.17,96
SEG_00966,NDALATI EX LANGATA,36.7807311,-1.316941,36.7803544,-1.3169615,41.99,96
SEG_00967,NDALATI EX LANGATA,36.7803544,-1.3169615,36.7799152,-1.3169864,48.98,96
SEG_00968,NDALATI EX LANGATA,36.7799152,-1.3169864,36.7794843,-1.3170107,48.04,96
SEG_00969,NDALATI EX LANGATA,36.7794843,-1.3170107,36.7790613,-1.3170345,47.17,96
SEG_00970,NDALATI EX LANGATA,36.7790613,-1.3170345,36.7786578,-1.3170572,44.99,97
SEG_00971,NDALATI EX LANGATA,36.7786578,-1.3170572,36.7782984,-1.3170772,40.07,97
SEG_00972,NDALATI EX LANGATA,36.7782984,-1.3170772,36.7779961,-1.3170944,33.71,97
SEG_00973,KUWINDA EX LANGATA,36.7756383,-1.3205296,36.7753975,-1.3199822,66.21,486
SEG_00974,KUWINDA EX LANGATA,36.7753975,-1.3199822,36.7753975,-1.3199822,0.0,487
SEG_00975,SOWETO EX LANGATA,36.74601,-1.3559049,36.7460845,-1.3564738,63.48,975
SEG_00976,KAREN HOSPITAL EX LANGATA,36.8018755,-1.32882,36.8013134,-1.3286335,65.88,244
SEG_00977,KAREN HOSPITAL EX LANGATA,36.8013134,-1.3286335,36.8003978,-1.3276833,146.42,244
SEG_00978,KAREN HOSPITAL EX LANGATA,36.8003978,-1.3276833,36.8000171,-1.3272631,62.9,244
SEG_00979,KAREN HOSPITAL EX LANGATA,36.8000171,-1.3272631,36.8000171,-1.3272631,0.0,244
SEG_00980,KAREN HOSPITAL EX LANGATA,36.802177,-1.3285092,36.8018936,-1.3288083,45.71,490
SEG_00981,KAREN HOSPITAL EX LANGATA,36.8018936,-1.3288083,36.8018755,-1.32882,2.4,490
SEG_00982,HARDY EX LANGATA,36.7879693,-1.3200536,36.7876055,-1.3197599,51.92,327
SEG_00983,HARDY EX LANGATA,36.7876055,-1.3197599,36.7873013,-1.3195105,43.68,327
SEG_00984,HARDY EX LANGATA,36.7873013,-1.3195105,36.7868691,-1.3195104,48.12,328
SEG_00985,NGEI EX LANGATA,36.7555375,-1.3223174,36.7559465,-1.3222285,46.58,89
SEG_00986,NGEI EX LANGATA,36.7559465,-1.3222285,36.7563399,-1.3221662,44.34,89
SEG_00987,NGEI EX LANGATA,36.7563399,-1.3221662,36.7567607,-1.3221085,47.28,89
SEG_00988,NGEI EX LANGATA,36.7567607,-1.3221085,36.7571709,-1.3220416,46.26,89
SEG_00989,NGEI EX LANGATA,36.7571709,-1.3220416,36.7576061,-1.321882,51.56,89
SEG_00990,NGEI EX LANGATA,36.7576061,-1.321882,36.758037,-1.3217091,51.65,90
SEG_00991,NGEI EX LANGATA,36.758037,-1.3217091,36.7585826,-1.3213289,73.88,90
SEG_00992,NGEI EX LANGATA,36.7585826,-1.3213289,36.7591359,-1.3209564,74.1,90
SEG_00993,NGEI EX LANGATA,36.7591359,-1.3209564,36.7597681,-1.3205228,85.18,90
SEG_00994,NGEI EX LANGATA,36.7597681,-1.3205228,36.7603533,-1.3201075,79.71,90
SEG_00995,NGEI EX LANGATA,36.7603533,-1.3201075,36.7609142,-1.3197536,73.71,90
SEG_00996,SOWETO EX LANGATA,36.7414086,-1.3225618,36.7414539,-1.3224451,13.86,996
SEG_00997,SOWETO EX LANGATA,36.7508372,-1.3317397,36.7509229,-1.331696,10.69,997
SEG_00998,HARDY EX LANGATA,36.7921523,-1.3285953,36.7920184,-1.3284584,21.25,998
SEG_00999,HARDY EX LANGATA,36.7920184,-1.3284584,36.791876,-1.3283116,22.69,999
SEG_01000,HARDY EX LANGATA,36.791876,-1.3283116,36.791424,-1.3278053,75.29,1000
SEG_01001,SOWETO EX LANGATA,36.7521289,-1.3336251,36.7517628,-1.3335289,42.12,143
SEG_01002,SOWETO EX LANGATA,36.7517628,-1.3335289,36.7513402,-1.3334549,47.76,143
SEG_01003,SOWETO EX LANGATA,36.7513402,-1.3334549,36.7509479,-1.3333827,44.4,143
SEG_01004,SOWETO EX LANGATA,36.7509479,-1.3333827,36.7505538,-1.3333159,44.49,143
SEG_01005,SOWETO EX LANGATA,36.7505538,-1.3333159,36.7506274,-1.3327793,59.93,143
SEG_01006,SOWETO EX LANGATA,36.7506274,-1.3327793,36.7506974,-1.3322911,54.56,143
SEG_01007,SOWETO EX LANGATA,36.7506974,-1.3322911,36.7507692,-1.3317778,57.34,143
SEG_01008,KAREN HOSPITAL EX LANGATA,36.8076958,-1.3272155,36.8077475,-1.3275885,41.66,336
SEG_01009,KAREN HOSPITAL EX LANGATA,36.8077475,-1.3275885,36.8078062,-1.327974,43.14,336
SEG_01010,KAREN HOSPITAL EX LANGATA,36.8078062,-1.327974,36.8078786,-1.3285419,63.33,336
SEG_01011,NDALATI EX LANGATA,36.7816796,-1.3117314,36.780646,-1.3118259,115.54,505
SEG_01012,NDALATI EX LANGATA,36.780646,-1.3118259,36.7806393,-1.312125,33.09,506
SEG_01013,SOWETO EX LANGATA,36.7566228,-1.3330142,36.7570787,-1.3331017,51.67,101
SEG_01014,SOWETO EX LANGATA,36.7570787,-1.3331017,36.7574182,-1.3331567,38.29,101
SEG_01015,SOWETO EX LANGATA,36.7574182,-1.3331567,36.7577509,-1.3332128,37.55,101
SEG_01016,SOWETO EX LANGATA,36.7577509,-1.3332128,36.7578011,-1.3328846,36.73,101
SEG_01017,SOWETO EX LANGATA,36.7578011,-1.3328846,36.757868,-1.3324526,48.37,101
SEG_01018,SOWETO EX LANGATA,36.757868,-1.3324526,36.7579331,-1.3321649,32.64,101
SEG_01019,SOWETO EX LANGATA,36.7579331,-1.3321649,36.7582053,-1.3322559,31.92,101
SEG_01020,SOWETO EX LANGATA,36.7582053,-1.3322559,36.7587252,-1.3324299,61.01,102
SEG_01021,SOWETO EX LANGATA,36.7587252,-1.3324299,36.7591265,-1.3325676,47.2,102
SEG_01022,SOWETO EX LANGATA,36.7591265,-1.3325676,36.7596624,-1.3327503,62.99,102
SEG_01023,SOWETO EX LANGATA,36.7442619,-1.3514257,36.7442058,-1.3516286,23.3,255
SEG_01024,SOWETO EX LANGATA,36.7442058,-1.3516286,36.7440474,-1.3520403,48.83,256
SEG_01025,SOWETO EX LANGATA,36.7440474,-1.3520403,36.7437895,-1.3526742,75.78,256
SEG_01026,SOWETO EX LANGATA,36.7437895,-1.3526742,36.7437895,-1.3526742,0.0,256
SEG_01027,SOWETO EX LANGATA,36.7464106,-1.3589513,36.7464536,-1.3592889,37.65,205
SEG_01028,SOWETO EX LANGATA,36.7464536,-1.3592889,36.7465939,-1.3600021,80.42,205
SEG_01029,SOWETO EX LANGATA,36.7465939,-1.3600021,36.7466389,-1.3604865,53.82,205
SEG_01030,SOWETO EX LANGATA,36.7466389,-1.3604865,36.7467065,-1.3611655,75.49,206
SEG_01031,SOWETO EX LANGATA,36.7467065,-1.3611655,36.7468461,-1.3615253,42.72,206
SEG_01032,SOWETO EX LANGATA,36.7256823,-1.3327247,36.7254925,-1.3327731,21.79,1032
SEG_01033,SOWETO EX LANGATA,36.7395194,-1.3520113,36.7391823,-1.3520474,37.74,344
SEG_01034,SOWETO EX LANGATA,36.7391823,-1.3520474,36.7388022,-1.3520702,42.4,344
SEG_01035,SOWETO EX LANGATA,36.7388022,-1.3520702,36.7384277,-1.3521163,41.99,345
SEG_01036,SOWETO EX LANGATA,36.7349183,-1.3347124,36.7350597,-1.3339236,88.66,518
SEG_01037,SOWETO EX LANGATA,36.7350597,-1.3339236,36.7351261,-1.3335451,42.51,518
SEG_01038,SOWETO EX LANGATA,36.75782,-1.3773403,36.7586053,-1.3771766,89.28,207
SEG_01039,SOWETO EX LANGATA,36.7586053,-1.3771766,36.7586053,-1.3771766,0.0,207
SEG_01040,SOWETO EX LANGATA,36.7586053,-1.3771766,36.7587107,-1.3771568,11.93,208
SEG_01041,SOWETO EX LANGATA,36.7587107,-1.3771568,36.7590794,-1.3770809,41.9,208
SEG_01042,SOWETO EX LANGATA,36.7590794,-1.3770809,36.7603379,-1.376939,140.98,208
SEG_01043,SOWETO EX LANGATA,36.7280841,-1.3080905,36.7278451,-1.3080741,26.67,1043
SEG_01044,SOWETO EX LANGATA,36.757374,-1.3731342,36.7573891,-1.3737384,66.86,174
SEG_01045,SOWETO EX LANGATA,36.7573891,-1.3737384,36.7573948,-1.3738831,16.02,174
SEG_01046,SOWETO EX LANGATA,36.7573948,-1.3738831,36.7574463,-1.3741552,30.64,174
SEG_01047,SOWETO EX LANGATA,36.7574463,-1.3741552,36.7575799,-1.3751796,114.29,174
SEG_01048,SOWETO EX LANGATA,36.7575799,-1.3751796,36.7576504,-1.3758141,70.62,174
SEG_01049,SOWETO EX LANGATA,36.7576504,-1.3758141,36.7576863,-1.3761553,37.96,174
SEG_01050,OTIENDE EX LANGATA,36.7663722,-1.3356254,36.7664233,-1.3355961,6.55,150
SEG_01051,OTIENDE EX LANGATA,36.7664233,-1.3355961,36.7663977,-1.3349107,75.88,150
SEG_01052,OTIENDE EX LANGATA,36.7663977,-1.3349107,36.7663979,-1.334736,19.32,150
SEG_01053,OTIENDE EX LANGATA,36.7663979,-1.334736,36.7664938,-1.3336799,117.31,150
SEG_01054,OTIENDE EX LANGATA,36.7664938,-1.3336799,36.7672128,-1.3335974,80.56,150
SEG_01055,OTIENDE EX LANGATA,36.7672128,-1.3335974,36.7679685,-1.3339183,91.32,150
SEG_01056,OTIENDE EX LANGATA,36.7679685,-1.3339183,36.7679685,-1.3339183,0.0,150
SEG_01057,KUWINDA EX LANGATA,36.7752927,-1.3188169,36.7752356,-1.3187102,13.41,1057
SEG_01058,SOWETO EX LANGATA,36.7478312,-1.3374387,36.7483704,-1.337508,60.52,352
SEG_01059,SOWETO EX LANGATA,36.7483704,-1.337508,36.7486975,-1.3375588,36.84,353
SEG_01060,SOWETO EX LANGATA,36.7486975,-1.3375588,36.7488479,-1.3375811,16.93,353
SEG_01061,NDALATI EX LANGATA,36.7803633,-1.3059077,36.7804125,-1.3058685,6.99,176
SEG_01062,NDALATI EX LANGATA,36.7804125,-1.3058685,36.780522,-1.3057374,18.94,177
SEG_01063,NDALATI EX LANGATA,36.780522,-1.3057374,36.7808034,-1.305408,48.06,177
SEG_01064,NDALATI EX LANGATA,36.7808034,-1.305408,36.7811297,-1.3050255,55.76,177
SEG_01065,NDALATI EX LANGATA,36.7811297,-1.3050255,36.781364,-1.3047476,40.31,177
SEG_01066,NDALATI EX LANGATA,36.781364,-1.3047476,36.7815302,-1.3046234,23.05,177
SEG_01067,SOWETO EX LANGATA,36.7444358,-1.3257346,36.7439458,-1.325547,58.37,266
SEG_01068,SOWETO EX LANGATA,36.7439458,-1.325547,36.7435354,-1.325396,48.65,267
SEG_01069,SOWETO EX LANGATA,36.7435354,-1.325396,36.7432108,-1.3252353,40.27,267
SEG_01070,SOWETO EX LANGATA,36.7432108,-1.3252353,36.7429874,-1.3251386,27.07,267
SEG_01071,SOWETO EX LANGATA,36.7439825,-1.3368398,36.74399,-1.3368011,4.36,1071
SEG_01072,HARDY EX LANGATA,36.794404,-1.328282,36.7936723,-1.328542,86.38,1072
SEG_01073,HARDY EX LANGATA,36.7936723,-1.328542,36.793104,-1.328732,66.67,1073
SEG_01074,HARDY EX LANGATA,36.7904307,-1.3266853,36.790114,-1.3263286,52.91,1074
SEG_01075,HARDY EX LANGATA,36.790114,-1.3263286,36.7897023,-1.3258503,70.0,1075
SEG_01076,SOWETO EX LANGATA,36.7448993,-1.3320453,36.744544,-1.3320992,40.0,538
SEG_01077,SOWETO EX LANGATA,36.744544,-1.3320992,36.7443716,-1.3321485,19.96,538
SEG_01078,SOWETO EX LANGATA,36.7438748,-1.3322768,36.7435714,-1.3323227,34.15,359
SEG_01079,SOWETO EX LANGATA,36.7435714,-1.3323227,36.7433396,-1.3323403,25.89,359
SEG_01080,SOWETO EX LANGATA,36.7433396,-1.3323403,36.7430694,-1.3323475,30.09,360
SEG_01081,SOWETO EX LANGATA,36.7573272,-1.3727082,36.7576752,-1.3727249,38.79,270
SEG_01082,SOWETO EX LANGATA,36.7576752,-1.3727249,36.7582881,-1.372747,68.28,270
SEG_01083,SOWETO EX LANGATA,36.7582881,-1.372747,36.7587608,-1.3727697,52.68,270
SEG_01084,SOWETO EX LANGATA,36.7587608,-1.3727697,36.7593936,-1.3727911,70.5,271
SEG_01085,NDALATI EX LANGATA,36.776547,-1.3109739,36.7764904,-1.3110062,7.25,542
SEG_01086,NDALATI EX LANGATA,36.7764904,-1.3110062,36.7762586,-1.3111175,28.59,543
SEG_01087,KAREN HOSPITAL EX LANGATA,36.7981308,-1.3309362,36.7981308,-1.3309362,0.0,1087
SEG_01088,SOWETO EX LANGATA,36.7615653,-1.3699472,36.7606081,-1.3700609,107.31,272
SEG_01089,SOWETO EX LANGATA,36.7606081,-1.3700609,36.7584039,-1.3703264,247.14,272
SEG_01090,SOWETO EX LANGATA,36.7584039,-1.3703264,36.7573942,-1.3704442,113.16,272
SEG_01091,SOWETO EX LANGATA,36.7573942,-1.3704442,36.7570193,-1.3704896,42.04,272
SEG_01092,HARDY EX LANGATA,36.7889108,-1.3153974,36.7892305,-1.3158541,61.79,364
SEG_01093,HARDY EX LANGATA,36.7892305,-1.3158541,36.7897432,-1.3165801,98.52,364
SEG_01094,HARDY EX LANGATA,36.7897432,-1.3165801,36.7898432,-1.316942,41.56,364
SEG_01095,NDALATI EX LANGATA,36.7888521,-1.3153728,36.7888202,-1.3153538,4.13,121
SEG_01096,NDALATI EX LANGATA,36.7888202,-1.3153538,36.7888108,-1.3153538,1.05,121
SEG_01097,NDALATI EX LANGATA,36.7888108,-1.3153538,36.7887544,-1.3153821,7.02,121
SEG_01098,NDALATI EX LANGATA,36.7887544,-1.3153821,36.7887149,-1.3154162,5.79,122
SEG_01099,NDALATI EX LANGATA,36.7887149,-1.3154162,36.7885851,-1.3154879,16.48,122
SEG_01100,NDALATI EX LANGATA,36.7885851,-1.3154879,36.7885456,-1.3155239,5.93,122
SEG_01101,NDALATI EX LANGATA,36.7885456,-1.3155239,36.7884873,-1.3155616,7.72,122
SEG_01102,NDALATI EX LANGATA,36.7884873,-1.3155616,36.7884572,-1.315573,3.58,122
SEG_01103,NDALATI EX LANGATA,36.7884572,-1.315573,36.7884357,-1.3156437,8.18,122
SEG_01104,NDALATI EX LANGATA,36.7815302,-1.3046234,36.7818238,-1.3048592,41.83,552
SEG_01105,NDALATI EX LANGATA,36.7818238,-1.3048592,36.78208,-1.3049945,32.2,552
SEG_01106,SOWETO EX LANGATA,36.7439771,-1.3368534,36.7437814,-1.3373205,56.08,276
SEG_01107,SOWETO EX LANGATA,36.7437814,-1.3373205,36.743748,-1.337485,18.57,276
SEG_01108,SOWETO EX LANGATA,36.743748,-1.337485,36.7437013,-1.3377186,26.35,277
SEG_01109,SOWETO EX LANGATA,36.7437013,-1.3377186,36.7435387,-1.3379368,30.18,277
SEG_01110,SOWETO EX LANGATA,36.7414814,-1.33648,36.7416237,-1.3364973,15.96,222
SEG_01111,SOWETO EX LANGATA,36.7416237,-1.3364973,36.7422077,-1.3365979,65.96,222
SEG_01112,SOWETO EX LANGATA,36.7422077,-1.3365979,36.7428385,-1.3366981,71.1,222
SEG_01113,SOWETO EX LANGATA,36.7428385,-1.3366981,36.7436092,-1.336815,86.77,222
SEG_01114,SOWETO EX LANGATA,36.7436092,-1.336815,36.7439771,-1.3368534,41.18,222
SEG_01115,SOWETO EX LANGATA,36.7293771,-1.3347842,36.7298528,-1.3348502,53.46,278
SEG_01116,SOWETO EX LANGATA,36.7298528,-1.3348502,36.7302772,-1.3349081,47.68,279
SEG_01117,SOWETO EX LANGATA,36.7302772,-1.3349081,36.7307473,-1.3349693,52.78,279
SEG_01118,SOWETO EX LANGATA,36.7307473,-1.3349693,36.7312525,-1.3350412,56.8,279
SEG_01119,SOWETO EX LANGATA,36.729609,-1.3332945,36.7298308,-1.3332393,25.44,159
SEG_01120,SOWETO EX LANGATA,36.7298308,-1.3332393,36.7299984,-1.3331928,19.35,160
SEG_01121,SOWETO EX LANGATA,36.7299984,-1.3331928,36.7303112,-1.3331144,35.89,160
SEG_01122,SOWETO EX LANGATA,36.7303112,-1.3331144,36.7307032,-1.3330181,44.92,160
SEG_01123,SOWETO EX LANGATA,36.7307032,-1.3330181,36.7309289,-1.3329597,25.95,160
SEG_01124,SOWETO EX LANGATA,36.7309289,-1.3329597,36.7315202,-1.332826,67.47,160
SEG_01125,SOWETO EX LANGATA,36.7315202,-1.332826,36.7319399,-1.3327233,48.09,160
SEG_01126,SOWETO EX LANGATA,36.7312525,-1.3350412,36.7311683,-1.3353869,39.37,225
SEG_01127,SOWETO EX LANGATA,36.7311683,-1.3353869,36.7310468,-1.3357833,45.89,225
SEG_01128,SOWETO EX LANGATA,36.7310468,-1.3357833,36.730929,-1.3362534,53.63,225
SEG_01129,SOWETO EX LANGATA,36.730929,-1.3362534,36.7307975,-1.3367359,55.34,225
SEG_01130,SOWETO EX LANGATA,36.7307975,-1.3367359,36.7307911,-1.3367497,1.69,226
SEG_01131,SOWETO EX LANGATA,36.7282338,-1.3346182,36.7288208,-1.3346984,65.95,565
SEG_01132,SOWETO EX LANGATA,36.7288208,-1.3346984,36.7293771,-1.3347842,62.66,566
SEG_01133,SOWETO EX LANGATA,36.727126,-1.3344668,36.7273312,-1.3344911,23.0,1133
SEG_01134,SOWETO EX LANGATA,36.7345311,-1.335515,36.7347555,-1.3355485,25.25,1134
SEG_01135,SOWETO EX LANGATA,36.7257289,-1.3327128,36.7256913,-1.3325355,20.06,567
SEG_01136,SOWETO EX LANGATA,36.7256913,-1.3325355,36.7256063,-1.3320983,49.28,568
SEG_01137,NGEI EX LANGATA,36.761351,-1.327448,36.7613767,-1.3273106,15.47,1137
SEG_01138,SOWETO EX LANGATA,36.7356157,-1.3284839,36.7359902,-1.3285511,42.36,379
SEG_01139,SOWETO EX LANGATA,36.7359902,-1.3285511,36.7359425,-1.328798,27.82,379
SEG_01140,SOWETO EX LANGATA,36.7359425,-1.328798,36.7358712,-1.3291301,37.58,380
SEG_01141,NDALATI EX LANGATA,36.7792791,-1.3107023,36.7789872,-1.3110511,50.44,228
SEG_01142,NDALATI EX LANGATA,36.7789872,-1.3110511,36.7787717,-1.3113084,37.23,228
SEG_01143,NDALATI EX LANGATA,36.7787717,-1.3113084,36.7782926,-1.3114307,55.02,228
SEG_01144,NDALATI EX LANGATA,36.7782926,-1.3114307,36.7782331,-1.3114458,6.83,228
SEG_01145,NDALATI EX LANGATA,36.7782331,-1.3114458,36.7780253,-1.3114982,23.85,229
SEG_01146,SOWETO EX LANGATA,36.7549638,-1.3604251,36.7549638,-1.3604251,0.0,573
SEG_01147,SOWETO EX LANGATA,36.7549638,-1.3604251,36.7543431,-1.3605185,69.87,573
SEG_01148,SOWETO EX LANGATA,36.7493992,-1.3612403,36.7494459,-1.3617463,56.21,287
SEG_01149,SOWETO EX LANGATA,36.7494459,-1.3617463,36.7494963,-1.3622955,61.01,287
SEG_01150,SOWETO EX LANGATA,36.7494963,-1.3622955,36.7495569,-1.3629532,73.07,287
SEG_01151,SOWETO EX LANGATA,36.7495569,-1.3629532,36.7496242,-1.363649,77.34,287
SEG_01152,SOWETO EX LANGATA,36.7468461,-1.3615253,36.7481303,-1.3613822,143.84,288
SEG_01153,SOWETO EX LANGATA,36.7481303,-1.3613822,36.7485659,-1.3613337,48.79,288
SEG_01154,SOWETO EX LANGATA,36.7485659,-1.3613337,36.7491515,-1.3612683,65.6,288
SEG_01155,SOWETO EX LANGATA,36.7491515,-1.3612683,36.7493992,-1.3612403,27.75,288
SEG_01156,HARDY EX LANGATA,36.7919345,-1.3240586,36.7926135,-1.3236811,86.36,165
